gene	sample1	sample2
ENSG00000222207	0	0
ENSG00000222208	0	0.094141916
ENSG00000222209	0	0
ENSG00000222210	0	0
ENSG00000222213	0	0
ENSG00000222220	0	0
ENSG00000222222	0.084452604	0.058467085
ENSG00000222224	0	0.113354552
ENSG00000222225	0	0
ENSG00000222230	0	0
ENSG00000222231	0	0.058467085
ENSG00000222232	0	0
ENSG00000222236	0	0
ENSG00000222238	0	0
ENSG00000222240	0	0
ENSG00000222244	0	0
ENSG00000222246	0	0
ENSG00000222248	0.647015917	0
ENSG00000222249	0	0
ENSG00000222251	0	0
ENSG00000222255	0.154288411	0.320444598
ENSG00000222257	0	0
ENSG00000222259	0	0
ENSG00000222266	0.320919895	0
ENSG00000222267	1.296646041	0.112209556
ENSG00000222268	0	0
ENSG00000222276	0	0.057858052
ENSG00000222281	0	0
ENSG00000222282	0.675620832	0.233868338
ENSG00000222285	0	0
ENSG00000222287	0	0.112209556
ENSG00000222293	0	0
ENSG00000222297	0.160459948	0
ENSG00000222300	0	0
ENSG00000222302	0	0
ENSG00000222303	0	0
ENSG00000222305	0	0
ENSG00000222308	0	0
ENSG00000222312	0	0
ENSG00000222313	0	0
ENSG00000222314	0	0
ENSG00000222317	1.177687688	1.121066116
ENSG00000222320	0	0
ENSG00000222321	0	0
ENSG00000222327	0	0
ENSG00000222328	0	0
ENSG00000222329	0	0
ENSG00000222335	0	0
ENSG00000222337	0	0
ENSG00000222338	0	0
ENSG00000222343	0	0
ENSG00000222344	0	0
ENSG00000222345	2.111315099	1.16934169
ENSG00000222346	0	0
ENSG00000222351	0	0
ENSG00000222352	0	0
ENSG00000222355	0	0
ENSG00000222356	0	0
ENSG00000222357	0	0
ENSG00000222359	0	0
ENSG00000222361	0	0
ENSG00000222363	0	0
ENSG00000222365	1.410636901	1.098667193
ENSG00000222370	0	0
ENSG00000222371	0	0
ENSG00000222375	0	0
ENSG00000222376	0	0
ENSG00000222378	0.120646577	0
ENSG00000222383	1.297837811	0.408409782
ENSG00000222385	0	0.034075908
ENSG00000222386	0	0
ENSG00000222389	0	0.117552868
ENSG00000222394	0	0
ENSG00000222395	0	0
ENSG00000222397	0	0
ENSG00000222398	0	0
ENSG00000222399	0	0
ENSG00000222404	0	0
ENSG00000222405	0	0
ENSG00000222407	0	0
ENSG00000222412	0	0
ENSG00000222413	0	0
ENSG00000222414	0	0
ENSG00000222416	0	0
ENSG00000222418	0	0
ENSG00000222419	0	0
ENSG00000222421	0.294421922	0.101915101
ENSG00000222426	0	0
ENSG00000222427	0	0
ENSG00000222428	0	0
ENSG00000222429	0	0
ENSG00000222430	0	0
ENSG00000222431	0.152818998	0.105797582
ENSG00000222432	0	0
ENSG00000222436	0	0
ENSG00000222438	0	0
ENSG00000222439	0	0
ENSG00000222440	0	0
ENSG00000222445	0	0
ENSG00000222448	0.499875226	0.069213371
ENSG00000222449	0	0
ENSG00000222451	0	0
ENSG00000222452	0	0.070756344
ENSG00000222455	0	0
ENSG00000222457	0	0
ENSG00000222459	0	0
ENSG00000222460	0.100287467	0.138859326
ENSG00000222465	0	0.123430512
ENSG00000222467	0	0
ENSG00000222468	0	0
ENSG00000222472	0	0
ENSG00000222477	0	0
ENSG00000222486	0	0
ENSG00000222488	0	0
ENSG00000222489	0.32525665	0.15011819
ENSG00000222490	0	0
ENSG00000222496	0	0
ENSG00000222499	0	0
ENSG00000222500	0	0
ENSG00000222501	0	0.048298896
ENSG00000222503	0.148574025	0
ENSG00000222506	0	0
ENSG00000222509	0	0
ENSG00000222511	0	0
ENSG00000222514	0	0
ENSG00000222515	0	0
ENSG00000222520	0	0
ENSG00000222522	0	0
ENSG00000222524	0	0
ENSG00000222529	0	0
ENSG00000222532	0	0
ENSG00000222533	0	0
ENSG00000222536	0.081040378	0
ENSG00000222543	0	0
ENSG00000222544	0	0
ENSG00000222546	0	0.081085738
ENSG00000222552	0	0
ENSG00000222558	0	0
ENSG00000222560	0	0
ENSG00000222561	0	0
ENSG00000222574	0	0
ENSG00000222578	0	0.10285876
ENSG00000222579	0	0
ENSG00000222581	0	0
ENSG00000222582	0	0
ENSG00000222583	0	0
ENSG00000222585	0.621937781	0.258342932
ENSG00000222588	0	0
ENSG00000222589	0	0
ENSG00000222592	0	0
ENSG00000222594	0	0
ENSG00000222598	0	0
ENSG00000222601	0.360584152	0
ENSG00000222604	0	0
ENSG00000222607	0	0
ENSG00000222608	0	0
ENSG00000222609	0	0
ENSG00000222610	0	0
ENSG00000222612	0	0
ENSG00000222613	0	0
ENSG00000222614	0	0
ENSG00000222616	0	0
ENSG00000222617	0	0
ENSG00000222623	0	0
ENSG00000222624	0	0
ENSG00000222626	0	0
ENSG00000222627	0	0.062761277
ENSG00000222629	0	0
ENSG00000222630	0	0
ENSG00000222635	0	0
ENSG00000222636	0	0
ENSG00000222640	0	0.056389574
ENSG00000222644	0	0
ENSG00000222649	0	0
ENSG00000222650	0.089642429	0
ENSG00000222652	0	0
ENSG00000222658	0	0
ENSG00000222659	0	0
ENSG00000222663	0	0
ENSG00000222664	0	0
ENSG00000222666	0	0
ENSG00000222667	0	0
ENSG00000222675	0	0
ENSG00000222678	0.05384562	0
ENSG00000222679	0	0
ENSG00000222682	0	0
ENSG00000222685	0	0.040691378
ENSG00000222686	0.092751415	0.12842481
ENSG00000222691	0	0
ENSG00000222693	0	0
ENSG00000222698	0	0
ENSG00000222701	0	0
ENSG00000222704	0	0
ENSG00000222705	0	0
ENSG00000222706	0	0
ENSG00000222713	0.158348632	0
ENSG00000222714	0.051928786	0
ENSG00000222715	0	0
ENSG00000222721	0	0
ENSG00000222724	0	0
ENSG00000222726	0.540876228	0.062408686
ENSG00000222727	0	0
ENSG00000222733	0	0
ENSG00000222736	0	0
ENSG00000222740	0	0
ENSG00000222741	0	0
ENSG00000222743	0	0
ENSG00000222744	0	0
ENSG00000222747	0.291745359	0.100988601
ENSG00000222750	0	0
ENSG00000222755	0	0
ENSG00000222760	0.114614248	0.079348186
ENSG00000222761	0	0
ENSG00000222764	0.058992628	0.081681956
ENSG00000222765	0.08186732	0
ENSG00000222767	0	0
ENSG00000222774	0	0
ENSG00000222777	0	0
ENSG00000222778	0	0
ENSG00000222783	0	0
ENSG00000222784	0	0
ENSG00000222788	0	0
ENSG00000222790	0.131524547	0
ENSG00000222791	0	0
ENSG00000222792	0	0
ENSG00000222795	0	0
ENSG00000222796	0	0
ENSG00000222800	0	0
ENSG00000222806	0	0
ENSG00000222808	1.689052079	0.682115986
ENSG00000222810	0	0.058160974
ENSG00000222821	0	0
ENSG00000222826	0	0
ENSG00000222831	0	0
ENSG00000222832	0	0
ENSG00000222835	0	0
ENSG00000222838	0	0
ENSG00000222842	0	0
ENSG00000222844	0	0
ENSG00000222845	0	0
ENSG00000222849	0	0
ENSG00000222852	0	0
ENSG00000222854	0	0
ENSG00000222858	0	0
ENSG00000222859	0	0
ENSG00000222862	0	0
ENSG00000222869	0.160459948	0
ENSG00000222870	0	0
ENSG00000222872	0.636745824	0.352658605
ENSG00000222874	0	0
ENSG00000222880	0.057719406	0
ENSG00000222881	0.149962568	0
ENSG00000222883	0	0
ENSG00000222889	0	0
ENSG00000222890	0	0
ENSG00000222895	0	0.111087461
ENSG00000222898	0.240930852	0.100078793
ENSG00000222909	0	0
ENSG00000222915	0.154288411	0.427259464
ENSG00000222920	0	0
ENSG00000222921	0	0
ENSG00000222922	0	0
ENSG00000222923	0	0
ENSG00000222924	0	0
ENSG00000222931	0.052267084	0
ENSG00000222932	0	0.119448882
ENSG00000222934	0	0
ENSG00000222937	2.521513461	1.586963723
ENSG00000222940	0	0
ENSG00000222941	0	0
ENSG00000222942	0	0
ENSG00000222950	0	0
ENSG00000222952	0	0
ENSG00000222955	0	0
ENSG00000222958	0	0
ENSG00000222960	0	0
ENSG00000222966	0	0
ENSG00000222969	0	0
ENSG00000222971	0	0
ENSG00000222972	0	0
ENSG00000222973	0	0
ENSG00000222974	0	0
ENSG00000222976	0	0
ENSG00000222979	0	0
ENSG00000222982	0	0
ENSG00000222983	0	0
ENSG00000222985	0	0
ENSG00000222986	0	0
ENSG00000222987	0	0
ENSG00000222990	0.289987857	0.133840314
ENSG00000222997	0	0
ENSG00000222998	0	0
ENSG00000223001	0	0
ENSG00000223003	0	0
ENSG00000223004	0	0
ENSG00000223006	0	0.036184841
ENSG00000223007	0	0
ENSG00000223012	0	0.038438568
ENSG00000223013	0	0
ENSG00000223015	0	0
ENSG00000223019	0	0
ENSG00000223023	0.148574025	0.10285876
ENSG00000223024	0	0
ENSG00000223026	0	0
ENSG00000223027	0	0
ENSG00000223037	0	0
ENSG00000223039	0	0.070308519
ENSG00000223040	0	0
ENSG00000223042	0.157829457	0
ENSG00000223044	0.623145427	0.107851903
ENSG00000223046	0	0
ENSG00000223047	0	0
ENSG00000223056	0	0
ENSG00000223060	0.168905208	0.467736676
ENSG00000223062	0	0
ENSG00000223064	0	0
ENSG00000223075	0	0
ENSG00000223076	0	0
ENSG00000223078	0	0
ENSG00000223080	0	0
ENSG00000223086	0	0
ENSG00000223087	0	0
ENSG00000223088	0	0
ENSG00000223092	0	0
ENSG00000223096	0	0
ENSG00000223107	0	0
ENSG00000223109	0	0
ENSG00000223113	0.305637995	0
ENSG00000223117	0.188222812	0.130307872
ENSG00000223118	0	0
ENSG00000223120	0	0
ENSG00000223125	0	0
ENSG00000223126	0	0
ENSG00000223128	0	0
ENSG00000223131	0	0
ENSG00000223136	0	0
ENSG00000223138	0	0
ENSG00000223142	0	0
ENSG00000223145	0	0
ENSG00000223152	0	0
ENSG00000223156	0.09904935	0
ENSG00000223158	0	0
ENSG00000223162	0	0
ENSG00000223168	0	0
ENSG00000223169	0	0
ENSG00000223174	0.09143017	0
ENSG00000223175	0	0
ENSG00000223177	0.534866492	0.277718651
ENSG00000223179	0	0.114523155
ENSG00000223181	0	0
ENSG00000223188	0.149962568	0.207640113
ENSG00000223189	0	0
ENSG00000223190	0	0
ENSG00000223191	0	0
ENSG00000223197	0	0
ENSG00000223198	0.075688654	0.209598982
ENSG00000223202	0	0
ENSG00000223203	0	0
ENSG00000223208	0	0
ENSG00000223212	0	0
ENSG00000223215	0	0
ENSG00000223217	0	0
ENSG00000223220	0	0.116934169
ENSG00000223223	0	0
ENSG00000223224	0.186581334	0
ENSG00000223225	0	0
ENSG00000223229	0	0
ENSG00000223238	0	0
ENSG00000223245	0	0
ENSG00000223247	0	0
ENSG00000223254	0.299925136	0.726740396
ENSG00000223256	0	0
ENSG00000223258	0	0
ENSG00000223259	0	0
ENSG00000223260	0	0
ENSG00000223262	0	0
ENSG00000223263	0.458456993	0.317392745
ENSG00000223265	0	0
ENSG00000223269	0	0
ENSG00000223271	0.160459948	0
ENSG00000223273	0	0
ENSG00000223274	0.534866492	0
ENSG00000223280	0	0
ENSG00000223281	0	0
ENSG00000223282	0	0
ENSG00000223284	0	0
ENSG00000223287	0	0
ENSG00000223290	0	0
ENSG00000223293	0	0
ENSG00000223294	0.208389542	0
ENSG00000223298	0.509396659	0.264493954
ENSG00000223299	0	0
ENSG00000223300	0.152818998	0
ENSG00000223302	0	0
ENSG00000223305	0	0.066519437
ENSG00000223306	0	0
ENSG00000223308	0	0
ENSG00000223309	1.851460933	1.388593257
ENSG00000223313	3.394345044	1.815852721
ENSG00000223315	0	0
ENSG00000223318	0.476613706	0.549937924
ENSG00000223321	0	0
ENSG00000223324	0	0
ENSG00000223327	0	0
ENSG00000223330	0	0
ENSG00000223335	0	0
ENSG00000223336	0.253357812	0.058467085
ENSG00000223341	0	0
ENSG00000223342	0.051594838	0
ENSG00000223343	0.225710924	0.312522268
ENSG00000223344	0	0
ENSG00000223345	0.27592319	0.264493954
ENSG00000223349	0	0
ENSG00000223350	5.767142368	4.617327213
ENSG00000223351	0	0
ENSG00000223353	0	0
ENSG00000223356	0.296461797	0.025655303
ENSG00000223358	0	0
ENSG00000223360	0	0
ENSG00000223361	0.396836429	0.764472847
ENSG00000223362	0	0
ENSG00000223368	0	0
ENSG00000223373	0	0.055916507
ENSG00000223374	1.052791511	0.502658193
ENSG00000223375	0	0.05142938
ENSG00000223377	0	0
ENSG00000223379	0	0
ENSG00000223381	0	0
ENSG00000223382	0.072606311	0.041888183
ENSG00000223383	0	0
ENSG00000223387	0.004375783	0.009088148
ENSG00000223389	0	0
ENSG00000223390	0.021057736	0.087470441
ENSG00000223391	0	0
ENSG00000223392	0.1254994	0.012412007
ENSG00000223393	0.181881553	0.251835553
ENSG00000223394	0	0
ENSG00000223395	0	0
ENSG00000223396	1.329702442	1.130430578
ENSG00000223398	0	0
ENSG00000223400	0	0
ENSG00000223402	0	0
ENSG00000223403	0.024302908	0.004206265
ENSG00000223404	0	0
ENSG00000223406	0	0
ENSG00000223407	0	0
ENSG00000223409	0	0.019943889
ENSG00000223410	0	0
ENSG00000223416	0.184436721	0.15960842
ENSG00000223417	0	0
ENSG00000223418	0	0
ENSG00000223419	0	0
ENSG00000223421	0	0
ENSG00000223422	0	0
ENSG00000223427	0.022663834	0.015690319
ENSG00000223428	0	0
ENSG00000223429	0	0
ENSG00000223430	0	0
ENSG00000223431	0.133161782	0
ENSG00000223432	0	0
ENSG00000223433	0	0.064963427
ENSG00000223436	0.09151708	0
ENSG00000223437	0	0
ENSG00000223438	0	0.016312402
ENSG00000223440	0.018643681	0
ENSG00000223442	0.178123901	0.051381804
ENSG00000223443	0.008401044	0.011632195
ENSG00000223445	0	0.013130906
ENSG00000223446	0	0
ENSG00000223450	0	0
ENSG00000223452	0.11885922	0.041143504
ENSG00000223455	0	0
ENSG00000223457	0	0
ENSG00000223458	0.249937613	0.103820057
ENSG00000223459	0.323507959	0.358346647
ENSG00000223460	0.063674582	0.011020581
ENSG00000223461	0.220563502	0.209959118
ENSG00000223462	0.302042254	0.182967582
ENSG00000223466	0.151021127	0.091483791
ENSG00000223467	0	0.051310605
ENSG00000223469	0	0
ENSG00000223470	0	0
ENSG00000223475	0	0
ENSG00000223476	0.326517335	0.45210013
ENSG00000223478	1.799275147	1.735741572
ENSG00000223479	0.019592179	0.013563793
ENSG00000223482	1.208543759	1.058825161
ENSG00000223484	0.018234085	0
ENSG00000223485	0.243582463	0.126475287
ENSG00000223486	0.005962837	0
ENSG00000223487	0	0
ENSG00000223488	0	0
ENSG00000223489	0	0
ENSG00000223490	0.040114987	0
ENSG00000223492	0	0.006857251
ENSG00000223495	0	0
ENSG00000223496	6.395977726	7.590509388
ENSG00000223497	0	0
ENSG00000223498	0	0
ENSG00000223500	0.01291948	0
ENSG00000223501	15.33687795	13.10452122
ENSG00000223502	0	0
ENSG00000223503	0.048477326	0.05034175
ENSG00000223504	0	0
ENSG00000223505	0.146762147	0.033868128
ENSG00000223506	0.033569027	0.011620027
ENSG00000223508	1.850857655	1.498540524
ENSG00000223509	1.161445861	0.74552723
ENSG00000223510	0	0.014260265
ENSG00000223511	0.794781534	0.14871146
ENSG00000223513	0	0.045341821
ENSG00000223514	0	0
ENSG00000223516	0	0.025076176
ENSG00000223517	0	0
ENSG00000223518	0.012206919	0.004225464
ENSG00000223519	0.041131858	0.041131785
ENSG00000223522	0.106466316	0.052648086
ENSG00000223523	0.060398976	0
ENSG00000223525	0	0
ENSG00000223528	0	0.00262556
ENSG00000223529	0.346815449	0.888379548
ENSG00000223530	0	0
ENSG00000223534	2.761538952	2.072827616
ENSG00000223536	0	0
ENSG00000223537	0.462057441	0.029080487
ENSG00000223538	0	0
ENSG00000223539	0	0
ENSG00000223540	0	0.057261578
ENSG00000223542	0	0
ENSG00000223543	0	0
ENSG00000223544	0	0
ENSG00000223546	0.397509313	0.427783451
ENSG00000223547	3.27464334	5.129824275
ENSG00000223548	0	0
ENSG00000223549	0.020132992	0.034845502
ENSG00000223550	0	0.039392717
ENSG00000223551	2.856083208	1.617778552
ENSG00000223552	0.953953956	0.795901013
ENSG00000223553	0	0
ENSG00000223554	0	0
ENSG00000223555	0	0
ENSG00000223558	0.133902599	0.216303818
ENSG00000223559	0.044510388	0.023111122
ENSG00000223561	0.059469657	0
ENSG00000223563	0	0.03077215
ENSG00000223564	0.604908532	0.022041163
ENSG00000223565	0	0
ENSG00000223566	0.005912305	0.016372507
ENSG00000223568	0	0.029080487
ENSG00000223569	0	0
ENSG00000223570	0.045585212	0
ENSG00000223571	0.024648225	0.119448882
ENSG00000223572	0.170317731	0.343016926
ENSG00000223573	0.233024637	0.223590048
ENSG00000223574	0	0
ENSG00000223575	0	0
ENSG00000223576	0.216837767	0.15011819
ENSG00000223581	0	0
ENSG00000223583	0.209947595	0.249168136
ENSG00000223584	0	0
ENSG00000223586	0	0.008144242
ENSG00000223587	0	0
ENSG00000223589	0	0
ENSG00000223591	0	0
ENSG00000223592	0	0.009617962
ENSG00000223593	0	0
ENSG00000223595	0	0
ENSG00000223597	0	0
ENSG00000223598	0.018811248	0.013023149
ENSG00000223599	0.061291042	0.067891496
ENSG00000223600	0.077516883	0
ENSG00000223601	0	0
ENSG00000223602	0.011436917	0
ENSG00000223603	0	0
ENSG00000223604	0	0
ENSG00000223605	0	0
ENSG00000223608	0	0
ENSG00000223609	0.075546115	0.010460213
ENSG00000223611	0.006660853	0
ENSG00000223612	5.967007683	1.926372149
ENSG00000223614	0	0
ENSG00000223615	0	0
ENSG00000223617	0	0
ENSG00000223619	0	0
ENSG00000223620	0	0.020161064
ENSG00000223621	0.198712009	0.034392403
ENSG00000223622	0	0
ENSG00000223623	0	0
ENSG00000223624	0	0
ENSG00000223625	0.049987523	0
ENSG00000223626	0	0
ENSG00000223628	0	0
ENSG00000223629	0	0
ENSG00000223631	0	0
ENSG00000223634	0	0
ENSG00000223635	0.027150583	0
ENSG00000223636	0	0
ENSG00000223637	0	0
ENSG00000223638	0	0
ENSG00000223640	0	0
ENSG00000223641	0	0
ENSG00000223642	0.01061243	0.014694109
ENSG00000223643	0	0
ENSG00000223646	0	0
ENSG00000223647	0	0
ENSG00000223648	2.179833249	3.500303004
ENSG00000223649	0	0
ENSG00000223650	0.013444487	0.009307705
ENSG00000223651	0	0
ENSG00000223652	0.267433246	0.283164115
ENSG00000223653	0.035234947	0.048786764
ENSG00000223655	0	0
ENSG00000223656	0.084157315	0.019420885
ENSG00000223657	0.058562025	0.121628606
ENSG00000223658	0.408381627	0.447648304
ENSG00000223660	0	0
ENSG00000223662	0.057307124	0
ENSG00000223663	0	0.090807188
ENSG00000223665	0	0
ENSG00000223668	0.302754618	0.677165943
ENSG00000223669	0.021713119	0
ENSG00000223671	0	0
ENSG00000223672	0	0
ENSG00000223675	0	0
ENSG00000223676	0	0.062761277
ENSG00000223677	0	0
ENSG00000223679	0	0
ENSG00000223683	0	0
ENSG00000223684	0	0
ENSG00000223685	0.44760594	0.788786702
ENSG00000223688	0	0.030351765
ENSG00000223691	0	0.005616151
ENSG00000223692	0	0
ENSG00000223694	0	0.009770225
ENSG00000223695	0.06292547	0.065345565
ENSG00000223697	0.16229934	0.269666121
ENSG00000223698	0	0
ENSG00000223701	0.079566916	0.036723127
ENSG00000223702	0	0
ENSG00000223703	0.087097258	0.013914922
ENSG00000223704	0.286772701	0.125003265
ENSG00000223705	3.490719306	1.944376125
ENSG00000223707	0	0
ENSG00000223709	0	0
ENSG00000223710	0	0
ENSG00000223711	0.277452359	0.277451871
ENSG00000223714	0.057650281	0.013303887
ENSG00000223715	0.154288411	0.021362973
ENSG00000223716	0	0
ENSG00000223717	0	0
ENSG00000223718	0.026348103	0.018240962
ENSG00000223719	0	0
ENSG00000223720	0	0
ENSG00000223721	0	0
ENSG00000223722	0.439069508	4.366124073
ENSG00000223723	0.039136573	0.009031501
ENSG00000223724	0.008116335	0
ENSG00000223725	0.112471926	0.069213371
ENSG00000223726	0	0
ENSG00000223727	0.132016412	0.033234842
ENSG00000223728	0	0
ENSG00000223729	0	0
ENSG00000223730	0	0
ENSG00000223731	0	0.004243219
ENSG00000223732	0	0
ENSG00000223733	0	0
ENSG00000223734	0	0
ENSG00000223735	0	0
ENSG00000223738	0	0
ENSG00000223739	0	0
ENSG00000223740	0	0
ENSG00000223741	0	0
ENSG00000223742	0	0
ENSG00000223744	0	0
ENSG00000223745	4.915049793	3.363262231
ENSG00000223746	0	0
ENSG00000223749	2.266329414	1.959588101
ENSG00000223750	0.131957194	0.018270964
ENSG00000223751	0.089977541	0
ENSG00000223753	0	0
ENSG00000223754	0.11820254	0.040916192
ENSG00000223756	0.354535072	0.072725015
ENSG00000223760	0	0
ENSG00000223761	0	0
ENSG00000223764	0.332359236	4.101567367
ENSG00000223765	0	0
ENSG00000223768	2.941573445	2.475709043
ENSG00000223770	0	0
ENSG00000223772	0	0
ENSG00000223773	0.631433335	0.463411633
ENSG00000223774	0.406530418	0.066222033
ENSG00000223776	0.132156443	0.015248793
ENSG00000223777	0	0
ENSG00000223779	0.0223171	0.015450273
ENSG00000223782	0	0
ENSG00000223783	0.068063604	0.011780219
ENSG00000223784	0.542449114	0.084799588
ENSG00000223786	0.095940178	0
ENSG00000223787	0	0
ENSG00000223788	0	0
ENSG00000223791	0.020624672	0.114228751
ENSG00000223794	0	0
ENSG00000223795	0	0
ENSG00000223797	0.780352328	1.181781496
ENSG00000223799	0.691389361	0.289186388
ENSG00000223800	0	0
ENSG00000223802	0.021377558	0.488394111
ENSG00000223803	3.120054535	1.357735629
ENSG00000223804	3.304866128	4.545855433
ENSG00000223806	0.016273828	0
ENSG00000223807	0.080229974	0
ENSG00000223808	0	0
ENSG00000223809	0	0
ENSG00000223810	0	0
ENSG00000223811	0	0
ENSG00000223812	0	0
ENSG00000223813	0.445722076	1.666311909
ENSG00000223814	0	0
ENSG00000223815	0	0
ENSG00000223816	0.135599956	0
ENSG00000223817	0	0
ENSG00000223819	0	0
ENSG00000223820	0.250067451	0.144269429
ENSG00000223821	0.39030798	0.45035457
ENSG00000223822	0.238844306	0.61631744
ENSG00000223823	0.13866909	0.006857251
ENSG00000223824	0	0
ENSG00000223825	1.658830471	1.413438862
ENSG00000223826	0.041143576	0
ENSG00000223828	0	0.082287008
ENSG00000223829	0.010439814	0.014455102
ENSG00000223831	0	0.044613438
ENSG00000223834	0.114342005	0.02638657
ENSG00000223836	0	0
ENSG00000223837	0.094946715	0.032866113
ENSG00000223838	0	0
ENSG00000223839	0.018227181	0.001402088
ENSG00000223841	0.017033965	0.011792724
ENSG00000223842	0.042751318	0.088791043
ENSG00000223843	0	0.00418251
ENSG00000223845	0	0
ENSG00000223847	0	0
ENSG00000223849	0.645528525	0.191530104
ENSG00000223850	0	0
ENSG00000223855	0.096111206	0.145750804
ENSG00000223856	0	0
ENSG00000223859	0	0
ENSG00000223861	0.32416151	0.157093379
ENSG00000223863	0	0
ENSG00000223864	0.022536509	0.140419543
ENSG00000223865	297.8081434	179.5827708
ENSG00000223866	0	0
ENSG00000223867	0	0
ENSG00000223869	0	0
ENSG00000223870	0	0
ENSG00000223872	0	0
ENSG00000223873	0	0
ENSG00000223874	0	0
ENSG00000223875	0	0
ENSG00000223876	0	0
ENSG00000223877	0	0.01785972
ENSG00000223878	2.100089293	1.749229952
ENSG00000223880	0	0
ENSG00000223881	0.176815369	0
ENSG00000223882	0.136852834	0
ENSG00000223883	0.025591698	0.035434597
ENSG00000223884	0.043192449	0.029902412
ENSG00000223885	0	0
ENSG00000223886	0.242596033	0.191943776
ENSG00000223889	0	0
ENSG00000223890	0	0
ENSG00000223891	3.339857096	5.041114406
ENSG00000223893	0	0.005072487
ENSG00000223896	0	0
ENSG00000223897	0	0
ENSG00000223899	0.050778464	0.011718087
ENSG00000223901	0.100556816	0.04972581
ENSG00000223903	0	0
ENSG00000223904	0	0
ENSG00000223905	0	0
ENSG00000223906	0	0
ENSG00000223908	0.052437891	0
ENSG00000223910	0	0
ENSG00000223911	0.038946589	0
ENSG00000223912	0.023754248	0.01644522
ENSG00000223914	26.46139195	8.298099466
ENSG00000223915	0	0
ENSG00000223916	0.062314543	0.064711142
ENSG00000223917	0	0
ENSG00000223918	0	0
ENSG00000223920	0	0
ENSG00000223921	0	0
ENSG00000223922	0.078721152	0.081748745
ENSG00000223923	0.508499834	0.528056591
ENSG00000223928	0	0.01173046
ENSG00000223930	0.005763648	0.003990211
ENSG00000223931	1.953425448	0.611786015
ENSG00000223935	0.110968152	0.122918352
ENSG00000223940	0.022162976	0.161107505
ENSG00000223941	0	0
ENSG00000223942	0	0
ENSG00000223944	0	0
ENSG00000223945	0.018443672	0.076612042
ENSG00000223946	0.199329127	0.137996845
ENSG00000223947	0.059855935	0.031875885
ENSG00000223948	0	0
ENSG00000223949	0.045276509	0.006269044
ENSG00000223951	0	0
ENSG00000223953	0	0
ENSG00000223955	0	0
ENSG00000223956	0	0.040766041
